TrialNum,Frame,Timestamp,Epoch,Event,StimOnsetTime,Side,Choice,Score
9,3768,1359344,S On,,1.349508,Right,Left,left wrong
9,3769,1418016,S On,,1.40818,Right,Left,left wrong
9,3770,1476692,S On,,1.466856,Right,Left,left wrong
9,3771,1535364,S On,,1.525528,Right,Left,left wrong
9,3772,1594040,S On,,1.584204,Right,Left,left wrong
9,3773,1652716,S On,,1.64288,Right,Left,left wrong
9,3774,1711388,S On,,1.701552,Right,Left,left wrong
9,3775,1770064,S On,,1.760228,Right,Left,left wrong
9,3776,1828736,S On,,1.8189,Right,Left,left wrong
9,3777,1887412,S On,,1.877576,Right,Left,left wrong
9,3778,1946084,S On,,1.936248,Right,Left,left wrong
9,3779,2004760,S On,,1.994924,Right,Left,left wrong
9,3780,2063436,S On,,2.0536,Right,Left,left wrong
9,3781,2122108,S On,,2.112272,Right,Left,left wrong
9,3782,2180784,S On,,2.170948,Right,Left,left wrong
9,3783,2239460,S On,,2.229624,Right,Left,left wrong
9,3784,2298132,S On,,2.288296,Right,Left,left wrong
9,3785,2356804,S On,,2.346968,Right,Left,left wrong
9,3786,2415480,S On,,2.405644,Right,Left,left wrong
9,3787,2474156,S On,,2.46432,Right,Left,left wrong
9,3788,2532828,S On,,2.522992,Right,Left,left wrong
9,3789,2591504,S On,,2.581668,Right,Left,left wrong
9,3790,2650176,S On,,2.64034,Right,Left,left wrong
9,3791,2708852,S On,,2.699016,Right,Left,left wrong
9,3792,2767524,S On,,2.757688,Right,Left,left wrong
9,3793,2826200,S On,,2.816364,Right,Left,left wrong
9,3794,2884872,S On,,2.875036,Right,Left,left wrong
9,3795,2943548,S On,,2.933712,Right,Left,left wrong
9,3796,3002224,S On,,2.992388,Right,Left,left wrong
9,3797,3060896,S On,,3.05106,Right,Left,left wrong
9,3798,3119572,S On,,3.109736,Right,Left,left wrong
9,3799,3178244,S On,,3.168408,Right,Left,left wrong
9,3800,3236920,S On,,3.227084,Right,Left,left wrong
9,3801,3295592,S On,,3.285756,Right,Left,left wrong
9,3802,3354268,S On,,3.344432,Right,Left,left wrong
9,3803,3412944,S On,,3.403108,Right,Left,left wrong
9,3804,3471616,S On,,3.46178,Right,Left,left wrong
9,3805,3530292,S On,,3.520456,Right,Left,left wrong
9,3806,3588964,S On,,3.579128,Right,Left,left wrong
9,3807,3647640,S On,,3.637804,Right,Left,left wrong
9,3808,3706312,S On,,3.696476,Right,Left,left wrong
9,3809,3764988,S On,,3.755152,Right,Left,left wrong
9,3810,3823664,S On,,3.813828,Right,Left,left wrong
9,3811,3882336,S On,,3.8725,Right,Left,left wrong
9,3812,3941012,S On,,3.931176,Right,Left,left wrong
9,3813,3999684,S On,,3.989848,Right,Left,left wrong
9,3814,4058360,S On,,4.048524,Right,Left,left wrong
9,3815,4117032,S On,,4.107196,Right,Left,left wrong
9,3816,4175708,S On,,4.165872,Right,Left,left wrong
9,3817,4234384,S On,,4.224548,Right,Left,left wrong
9,3818,4293056,S On,,4.28322,Right,Left,left wrong
9,3819,4351732,S On,,4.341896,Right,Left,left wrong
9,3820,4410404,S On,,4.400568,Right,Left,left wrong
9,3821,4469080,S On,,4.459244,Right,Left,left wrong
9,3822,4527752,S On,,4.517916,Right,Left,left wrong
9,3823,4586428,S On,,4.576592,Right,Left,left wrong
9,3824,4645104,S On,,4.635268,Right,Left,left wrong
9,3825,4703776,S On,,4.69394,Right,Left,left wrong
9,3826,4762452,S On,,4.752616,Right,Left,left wrong
9,3827,4821124,S On,,4.811288,Right,Left,left wrong
9,3828,4879800,S On,,4.869964,Right,Left,left wrong
9,3829,4938472,S On,,4.928636,Right,Left,left wrong
9,3830,4997148,S On,,4.987312,Right,Left,left wrong
9,3831,5055824,S On,,5.045988,Right,Left,left wrong
9,3832,5114496,S On,,5.10466,Right,Left,left wrong
9,3833,5173172,S On,,5.163336,Right,Left,left wrong
9,3834,5231844,S On,,5.222008,Right,Left,left wrong
9,3835,5290520,S On,,5.280684,Right,Left,left wrong
9,3836,5349196,S On,,5.33936,Right,Left,left wrong
9,3837,5407868,S On,,5.398032,Right,Left,left wrong
9,3838,5466544,S On,,5.456708,Right,Left,left wrong
9,3839,5525216,S On,,5.51538,Right,Left,left wrong
9,3840,5583892,S On,,5.574056,Right,Left,left wrong
9,3841,5642564,S On,,5.632728,Right,Left,left wrong
9,3842,5701240,S On,,5.691404,Right,Left,left wrong
9,3843,5759916,S On,,5.75008,Right,Left,left wrong
9,3844,5818588,S On,,5.808752,Right,Left,left wrong
9,3845,5877264,S On,,5.867428,Right,Left,left wrong
9,3846,5935936,S On,,5.9261,Right,Left,left wrong
9,3847,5994612,S On,,5.984776,Right,Left,left wrong
9,3848,6053284,S On,,6.043448,Right,Left,left wrong
9,3849,6111960,S On,,6.102124,Right,Left,left wrong
9,3850,6170636,S On,,6.1608,Right,Left,left wrong
9,3851,6229308,S On,,6.219472,Right,Left,left wrong
9,3852,6287984,S On,,6.278148,Right,Left,left wrong
9,3853,6346656,S On,,6.33682,Right,Left,left wrong
9,3854,6405332,S On,,6.395496,Right,Left,left wrong
9,3855,6464004,S On,,6.454168,Right,Left,left wrong
9,3856,6522680,S On,,6.512844,Right,Left,left wrong
9,3857,6581356,S On,,6.57152,Right,Left,left wrong
9,3858,6640028,S On,,6.630192,Right,Left,left wrong
9,3859,6698704,S On,,6.688868,Right,Left,left wrong
9,3860,6757376,S On,,6.74754,Right,Left,left wrong
9,3861,6816052,S On,,6.806216,Right,Left,left wrong
9,3862,6874728,S On,,6.864892,Right,Left,left wrong
9,3863,6933400,S On,,6.923564,Right,Left,left wrong
9,3864,6992076,S On,,6.98224,Right,Left,left wrong
9,3865,7050748,S On,,7.040912,Right,Left,left wrong
9,3866,7109424,S On,,7.099588,Right,Left,left wrong
9,3867,7168096,S On,,7.15826,Right,Left,left wrong
9,3868,7226772,S On,,7.216936,Right,Left,left wrong
9,3869,7285448,S On,,7.275612,Right,Left,left wrong
9,3870,7344120,S On,,7.334284,Right,Left,left wrong
9,3871,7402796,S On,,7.39296,Right,Left,left wrong
9,3872,7461468,S On,,7.451632,Right,Left,left wrong
9,3873,7520144,S On,,7.510308,Right,Left,left wrong
9,3874,7578816,S On,,7.56898,Right,Left,left wrong
9,3875,7637492,S On,,7.627656,Right,Left,left wrong
9,3876,7696168,S On,,7.686332,Right,Left,left wrong
9,3877,7754840,S On,,7.745004,Right,Left,left wrong
9,3878,7813516,S On,,7.80368,Right,Left,left wrong
9,3879,7872188,S On,,7.862352,Right,Left,left wrong
9,3880,7930864,S On,,7.921028,Right,Left,left wrong
9,3881,7989536,S On,,7.9797,Right,Left,left wrong
9,3882,8048212,S On,,8.038376,Right,Left,left wrong
9,3883,8106888,S On,,8.097052,Right,Left,left wrong
9,3884,8165560,S On,,8.155724,Right,Left,left wrong
9,3885,8224236,S On,,8.2144,Right,Left,left wrong
9,3886,8282908,S On,,8.273072,Right,Left,left wrong
9,3887,8341584,S On,,8.331748,Right,Left,left wrong
9,3888,8400260,S On,,8.390424,Right,Left,left wrong
9,3889,8458932,S On,,8.449096,Right,Left,left wrong
9,3890,8517608,S On,,8.507772,Right,Left,left wrong
9,3891,8576280,S On,,8.566444,Right,Left,left wrong
9,3892,8634956,S On,,8.62512,Right,Left,left wrong
9,3893,8693628,S On,,8.683792,Right,Left,left wrong
9,3894,8752304,S On,,8.742468,Right,Left,left wrong
9,3895,8810980,S On,,8.801144,Right,Left,left wrong
9,3896,8869652,S On,,8.859816,Right,Left,left wrong
9,3897,8928328,S On,,8.918492,Right,Left,left wrong
9,3898,8987000,S On,,8.977164,Right,Left,left wrong
9,3899,9045676,S On,,9.03584,Right,Left,left wrong
9,3900,9104348,S On,,9.094512,Right,Left,left wrong
9,3901,9163024,S On,,9.153188,Right,Left,left wrong
9,3902,9221700,S On,,9.211864,Right,Left,left wrong
9,3903,9280372,S On,,9.270536,Right,Left,left wrong
9,3904,9339048,S On,,9.329212,Right,Left,left wrong
9,3905,9397720,S On,,9.387884,Right,Left,left wrong
9,3906,9456396,S On,,9.44656,Right,Left,left wrong
9,3907,9515072,S On,,9.505236,Right,Left,left wrong
9,3908,9573744,S On,,9.563908,Right,Left,left wrong
9,3909,9632420,S On,,9.622584,Right,Left,left wrong
9,3910,9691092,S On,,9.681256,Right,Left,left wrong
9,3911,9749768,S On,,9.739932,Right,Left,left wrong
9,3912,9808440,S On,,9.798604,Right,Left,left wrong
9,3913,9867116,S On,,9.85728,Right,Left,left wrong
9,3914,9925792,S On,,9.915956,Right,Left,left wrong
9,3915,9984464,S On,,9.974628,Right,Left,left wrong
9,3916,10043140,S On,,10.033304,Right,Left,left wrong
9,3917,10101812,S On,,10.091976,Right,Left,left wrong
9,3918,10160488,S On,,10.150652,Right,Left,left wrong
9,3919,10219160,S On,,10.209324,Right,Left,left wrong
9,3920,10277836,S On,,10.268,Right,Left,left wrong
9,3921,10336512,S On,,10.326676,Right,Left,left wrong
9,3922,10395184,S On,,10.385348,Right,Left,left wrong
9,3923,10453860,S On,,10.444024,Right,Left,left wrong
9,3924,10512532,S On,,10.502696,Right,Left,left wrong
9,3925,10571208,S On,,10.561372,Right,Left,left wrong
9,3926,10629884,S On,,10.620048,Right,Left,left wrong
9,3927,10688556,S On,,10.67872,Right,Left,left wrong
9,3928,10747232,S On,,10.737396,Right,Left,left wrong
9,3929,10805904,S On,,10.796068,Right,Left,left wrong
9,3930,10864580,S On,,10.854744,Right,Left,left wrong
9,3931,10923252,S On,,10.913416,Right,Left,left wrong
9,3932,10981928,S On,,10.972092,Right,Left,left wrong
9,3933,11040604,S On,,11.030768,Right,Left,left wrong
9,3934,11099276,S On,,11.08944,Right,Left,left wrong
9,3935,11157952,S On,,11.148116,Right,Left,left wrong
9,3936,11216624,S On,,11.206788,Right,Left,left wrong
9,3937,11275300,S On,,11.265464,Right,Left,left wrong
9,3938,11333976,S On,,11.32414,Right,Left,left wrong
9,3939,11392648,S On,,11.382812,Right,Left,left wrong
9,3940,11451324,S On,,11.441488,Right,Left,left wrong
9,3941,11509996,S On,,11.50016,Right,Left,left wrong
9,3942,11568672,S On,,11.558836,Right,Left,left wrong
9,3943,11627344,S On,,11.617508,Right,Left,left wrong
9,3944,11686020,S On,,11.676184,Right,Left,left wrong
9,3945,11744696,S On,,11.73486,Right,Left,left wrong
9,3946,11803368,S On,,11.793532,Right,Left,left wrong
9,3947,11862044,S On,,11.852208,Right,Left,left wrong
9,3948,11920716,S On,,11.91088,Right,Left,left wrong
9,3949,11979392,S On,,11.969556,Right,Left,left wrong
9,3950,12038064,S On,,12.028228,Right,Left,left wrong
9,3951,12096740,S On,,12.086904,Right,Left,left wrong
9,3952,12155416,S On,,12.14558,Right,Left,left wrong
9,3953,12214088,S On,,12.204252,Right,Left,left wrong
9,3954,12272764,S On,,12.262928,Right,Left,left wrong
9,3955,12331436,S On,,12.3216,Right,Left,left wrong
9,3956,12390112,S On,,12.380276,Right,Left,left wrong
9,3957,12448788,S On,,12.438952,Right,Left,left wrong
9,3958,12507460,S On,,12.497624,Right,Left,left wrong
9,3959,12566136,S On,,12.5563,Right,Left,left wrong
9,3960,12624808,S On,,12.614972,Right,Left,left wrong
9,3961,12683484,S On,,12.673648,Right,Left,left wrong
9,3962,12742156,S On,,12.73232,Right,Left,left wrong
9,3963,12800832,S On,,12.790996,Right,Left,left wrong
9,3964,12859508,S On,,12.849672,Right,Left,left wrong
9,3965,12918180,S On,,12.908344,Right,Left,left wrong
9,3966,12976856,S On,,12.96702,Right,Left,left wrong
9,3967,13035528,S On,,13.025692,Right,Left,left wrong
9,3968,13094204,S On,,13.084368,Right,Left,left wrong
9,3969,13152880,S On,,13.143044,Right,Left,left wrong
9,3970,13211552,S On,,13.201716,Right,Left,left wrong
9,3971,13270228,S On,,13.260392,Right,Left,left wrong
9,3972,13328900,S On,,13.319064,Right,Left,left wrong
9,3973,13387576,S On,,13.37774,Right,Left,left wrong
9,3974,13446252,S On,,13.436416,Right,Left,left wrong
9,3975,13504924,S On,,13.495088,Right,Left,left wrong
9,3976,13563600,S On,,13.553764,Right,Left,left wrong
9,3977,13622272,S On,,13.612436,Right,Left,left wrong
9,3978,13680948,S On,,13.671112,Right,Left,left wrong
9,3979,13739620,S On,,13.729784,Right,Left,left wrong
9,3980,13798296,S On,,13.78846,Right,Left,left wrong
9,3981,13856972,S On,,13.847136,Right,Left,left wrong
9,3982,13915644,S On,,13.905808,Right,Left,left wrong
9,3983,13974320,S On,,13.964484,Right,Left,left wrong
9,3984,14032992,S On,,14.023156,Right,Left,left wrong
9,3985,14091668,S On,,14.081832,Right,Left,left wrong
9,3986,14150340,S On,,14.140504,Right,Left,left wrong
9,3987,14209016,S On,,14.19918,Right,Left,left wrong
9,3988,14267692,S On,,14.257856,Right,Left,left wrong
9,3989,14326364,S On,,14.316528,Right,Left,left wrong
9,3990,14385040,S On,,14.375204,Right,Left,left wrong
9,3991,14443712,S On,,14.433876,Right,Left,left wrong
9,3992,14502388,S On,,14.492552,Right,Left,left wrong
9,3993,14561064,S On,,14.551228,Right,Left,left wrong
9,3994,14619736,S On,,14.6099,Right,Left,left wrong
9,3995,14678412,S On,,14.668576,Right,Left,left wrong
9,3996,14737084,S On,,14.727248,Right,Left,left wrong
9,3997,14795760,S On,,14.785924,Right,Left,left wrong
9,3998,14854436,S On,,14.8446,Right,Left,left wrong
9,3999,14913108,S On,,14.903272,Right,Left,left wrong
9,4000,14971784,S On,,14.961948,Right,Left,left wrong
9,4001,15030456,S On,,15.02062,Right,Left,left wrong
9,4002,15089132,After,S Off 890637364,0,Right,Left,left wrong
9,4003,15147804,After,,0.058672,Right,Left,left wrong
9,4004,15206480,After,,0.117348,Right,Left,left wrong
9,4005,15265156,After,,0.176024,Right,Left,left wrong
9,4006,15323828,After,,0.234696,Right,Left,left wrong
9,4007,15382504,After,,0.293372,Right,Left,left wrong
9,4008,15441176,After,,0.352044,Right,Left,left wrong
9,4009,15499852,After,,0.41072,Right,Left,left wrong
9,4010,15558528,After,,0.469396,Right,Left,left wrong
9,4011,15617200,After,,0.528068,Right,Left,left wrong
9,4012,15675876,After,,0.586744,Right,Left,left wrong
9,4013,15734548,After,,0.645416,Right,Left,left wrong
9,4014,15793224,After,,0.704092,Right,Left,left wrong
9,4015,15851896,After,,0.762764,Right,Left,left wrong
9,4016,15910572,After,,0.82144,Right,Left,left wrong
9,4017,15969252,After,,0.88012,Right,Left,left wrong
9,4018,16027920,After,,0.938788,Right,Left,left wrong
9,4019,16086596,After,,0.997464,Right,Left,left wrong
9,4020,16145268,After,,1.056136,Right,Left,left wrong
9,4021,16203944,After,,1.114812,Right,Left,left wrong
9,4022,16262620,After,,1.173488,Right,Left,left wrong
9,4023,16321292,After,,1.23216,Right,Left,left wrong
9,4024,16379968,After,,1.290836,Right,Left,left wrong
9,4025,16438640,After,,1.349508,Right,Left,left wrong
9,4026,16497316,After,,1.408184,Right,Left,left wrong
9,4027,16555992,After,,1.46686,Right,Left,left wrong
9,4028,16614664,After,,1.525532,Right,Left,left wrong
9,4029,16673340,After,,1.584208,Right,Left,left wrong
9,4030,16732012,After,,1.64288,Right,Left,left wrong
9,4031,16790688,After,,1.701556,Right,Left,left wrong
9,4032,16849364,After,,1.760232,Right,Left,left wrong
9,4033,16908036,After,,1.818904,Right,Left,left wrong
9,4034,16966712,After,,1.87758,Right,Left,left wrong
9,4035,17025384,After,,1.936252,Right,Left,left wrong
9,4036,17084060,After,,1.994928,Right,Left,left wrong
9,4037,17142732,After,,2.0536,Right,Left,left wrong
9,4038,17201408,After,,2.112276,Right,Left,left wrong
9,4039,17260084,After,,2.170952,Right,Left,left wrong
9,4040,17318756,After,,2.229624,Right,Left,left wrong
9,4041,17377432,After,,2.2883,Right,Left,left wrong
9,4042,17436104,After,,2.346972,Right,Left,left wrong
9,4043,17494780,After,,2.405648,Right,Left,left wrong
9,4044,17553456,After,,2.464324,Right,Left,left wrong
9,4045,17612128,After,,2.522996,Right,Left,left wrong
9,4046,17670804,After,,2.581672,Right,Left,left wrong
9,4047,17729476,After,,2.640344,Right,Left,left wrong
9,4048,17788152,After,,2.69902,Right,Left,left wrong
9,4049,17846828,After,,2.757696,Right,Left,left wrong
9,4050,17905500,After,,2.816368,Right,Left,left wrong
9,4051,17964176,After,,2.875044,Right,Left,left wrong
9,4052,18022848,After,,2.933716,Right,Left,left wrong
9,4053,18081524,After,,2.992392,Right,Left,left wrong
9,4054,18140200,After,,3.051068,Right,Left,left wrong
9,4055,18198872,After,,3.10974,Right,Left,left wrong
9,4056,18257548,After,,3.168416,Right,Left,left wrong
9,4057,18316220,After,,3.227088,Right,Left,left wrong
9,4058,18374896,After,,3.285764,Right,Left,left wrong
9,4059,18433572,After,,3.34444,Right,Left,left wrong
9,4060,18492244,After,,3.403112,Right,Left,left wrong
9,4061,18550920,After,,3.461788,Right,Left,left wrong
9,4062,18609592,After,,3.52046,Right,Left,left wrong
9,4063,18668268,After,,3.579136,Right,Left,left wrong
9,4064,18726940,After,,3.637808,Right,Left,left wrong
9,4065,18785616,After,,3.696484,Right,Left,left wrong
9,4066,18844292,After,,3.75516,Right,Left,left wrong
9,4067,18902964,After,,3.813832,Right,Left,left wrong
9,4068,18961640,After,,3.872508,Right,Left,left wrong
9,4069,19020312,After,,3.93118,Right,Left,left wrong
9,4070,19078988,After,,3.989856,Right,Left,left wrong
9,4071,19137664,After,,4.048532,Right,Left,left wrong
9,4072,19196336,After,,4.107204,Right,Left,left wrong
9,4073,19255012,After,,4.16588,Right,Left,left wrong
9,4074,19313684,After,,4.224552,Right,Left,left wrong
9,4075,19372360,After,,4.283228,Right,Left,left wrong
9,4076,19431036,After,,4.341904,Right,Left,left wrong
9,4077,19489708,After,,4.400576,Right,Left,left wrong
9,4078,19548384,After,,4.459252,Right,Left,left wrong
9,4079,19607056,After,,4.517924,Right,Left,left wrong
9,4080,19665732,After,,4.5766,Right,Left,left wrong
10,4081,20525236,Before,Trial 10,-2.170948,Right,Right,right correct
10,4082,20583908,Before,,-2.112276,Right,Right,right correct
10,4083,20642584,Before,,-2.0536,Right,Right,right correct
10,4084,20701260,Before,,-1.994924,Right,Right,right correct
10,4085,20759932,Before,,-1.936252,Right,Right,right correct
10,4086,20818608,Before,,-1.877576,Right,Right,right correct
10,4087,20877284,Before,,-1.8189,Right,Right,right correct
10,4088,20935956,Before,,-1.760228,Right,Right,right correct
10,4089,20994632,Before,,-1.701552,Right,Right,right correct
10,4090,21053304,Before,,-1.64288,Right,Right,right correct
10,4091,21111980,Before,,-1.584204,Right,Right,right correct
10,4092,21170652,Before,,-1.525532,Right,Right,right correct
10,4093,21229328,Before,,-1.466856,Right,Right,right correct
10,4094,21288000,Before,,-1.408184,Right,Right,right correct
10,4095,21346676,Before,,-1.349508,Right,Right,right correct
10,4096,21405352,Before,,-1.290832,Right,Right,right correct
10,4097,21464024,Before,,-1.23216,Right,Right,right correct
10,4098,21522700,Before,,-1.173484,Right,Right,right correct
10,4099,21581372,Before,,-1.114812,Right,Right,right correct
10,4100,21640048,Before,,-1.056136,Right,Right,right correct
10,4101,21698724,Before,,-0.99746,Right,Right,right correct
10,4102,21757396,Before,,-0.938788,Right,Right,right correct
10,4103,21816072,Before,,-0.880112,Right,Right,right correct
10,4104,21874744,Before,,-0.82144,Right,Right,right correct
10,4105,21933420,Before,,-0.762764,Right,Right,right correct
10,4106,21992096,Before,,-0.704088,Right,Right,right correct
10,4107,22050768,Before,,-0.645416,Right,Right,right correct
10,4108,22109444,Before,,-0.58674,Right,Right,right correct
10,4109,22168116,Before,,-0.528068,Right,Right,right correct
10,4110,22226792,Before,,-0.469392,Right,Right,right correct
10,4111,22285464,Before,,-0.41072,Right,Right,right correct
10,4112,22344140,Before,,-0.352044,Right,Right,right correct
10,4113,22402816,Before,,-0.293368,Right,Right,right correct
10,4114,22461488,Before,,-0.234696,Right,Right,right correct
10,4115,22520164,Before,,-0.17602,Right,Right,right correct
10,4116,22578836,Before,,-0.117348,Right,Right,right correct
10,4117,22637512,Before,,-0.058672,Right,Right,right correct
10,4118,9888,S On,S On-Frame reset 898282112,0,Right,Right,right correct
10,4119,68560,S On,,0.058672,Right,Right,right correct
10,4120,127236,S On,,0.117348,Right,Right,right correct
10,4121,185908,S On,,0.17602,Right,Right,right correct
10,4122,244584,S On,,0.234696,Right,Right,right correct
10,4123,303256,S On,,0.293368,Right,Right,right correct
10,4124,361932,S On,,0.352044,Right,Right,right correct
10,4125,420608,S On,,0.41072,Right,Right,right correct
10,4126,479280,S On,,0.469392,Right,Right,right correct
10,4127,537956,S On,,0.528068,Right,Right,right correct
10,4128,596628,S On,,0.58674,Right,Right,right correct
10,4129,655304,S On,,0.645416,Right,Right,right correct
10,4130,713980,S On,,0.704092,Right,Right,right correct
10,4131,772652,S On,,0.762764,Right,Right,right correct
10,4132,831328,S On,,0.82144,Right,Right,right correct
10,4133,890000,S On,,0.880112,Right,Right,right correct
10,4134,948676,S On,,0.938788,Right,Right,right correct
10,4135,1007348,S On,,0.99746,Right,Right,right correct
10,4136,1066024,S On,,1.056136,Right,Right,right correct
10,4137,1124700,S On,,1.114812,Right,Right,right correct
10,4138,1183372,S On,,1.173484,Right,Right,right correct
10,4139,1242048,S On,,1.23216,Right,Right,right correct
10,4140,1300720,S On,,1.290832,Right,Right,right correct
10,4141,1359396,S On,,1.349508,Right,Right,right correct
10,4142,1418072,S On,,1.408184,Right,Right,right correct
10,4143,1476744,S On,,1.466856,Right,Right,right correct
10,4144,1535420,S On,,1.525532,Right,Right,right correct
10,4145,1594092,S On,,1.584204,Right,Right,right correct
10,4146,1652768,S On,,1.64288,Right,Right,right correct
10,4147,1711440,S On,,1.701552,Right,Right,right correct
10,4148,1770116,S On,,1.760228,Right,Right,right correct
10,4149,1828792,S On,,1.818904,Right,Right,right correct
10,4150,1887464,S On,,1.877576,Right,Right,right correct
10,4151,1946140,S On,,1.936252,Right,Right,right correct
10,4152,2004812,S On,,1.994924,Right,Right,right correct
10,4153,2063488,S On,,2.0536,Right,Right,right correct
10,4154,2122164,S On,,2.112276,Right,Right,right correct
10,4155,2180836,S On,,2.170948,Right,Right,right correct
10,4156,2239512,S On,,2.229624,Right,Right,right correct
10,4157,2298184,S On,,2.288296,Right,Right,right correct
10,4158,2356860,S On,,2.346972,Right,Right,right correct
10,4159,2415536,S On,,2.405648,Right,Right,right correct
10,4160,2474208,S On,,2.46432,Right,Right,right correct
10,4161,2532884,S On,,2.522996,Right,Right,right correct
10,4162,2591556,S On,,2.581668,Right,Right,right correct
10,4163,2650232,S On,,2.640344,Right,Right,right correct
10,4164,2708904,S On,,2.699016,Right,Right,right correct
10,4165,2767580,S On,,2.757692,Right,Right,right correct
10,4166,2826256,S On,,2.816368,Right,Right,right correct
10,4167,2884928,S On,,2.87504,Right,Right,right correct
10,4168,2943604,S On,,2.933716,Right,Right,right correct
10,4169,3002276,S On,,2.992388,Right,Right,right correct
10,4170,3060952,S On,,3.051064,Right,Right,right correct
10,4171,3119628,S On,,3.10974,Right,Right,right correct
10,4172,3178300,S On,,3.168412,Right,Right,right correct
10,4173,3236976,S On,,3.227088,Right,Right,right correct
10,4174,3295648,S On,,3.28576,Right,Right,right correct
10,4175,3354324,S On,,3.344436,Right,Right,right correct
10,4176,3412996,S On,,3.403108,Right,Right,right correct
10,4177,3471672,S On,,3.461784,Right,Right,right correct
10,4178,3530348,S On,,3.52046,Right,Right,right correct
10,4179,3589020,S On,,3.579132,Right,Right,right correct
10,4180,3647696,S On,,3.637808,Right,Right,right correct
10,4181,3706368,S On,,3.69648,Right,Right,right correct
10,4182,3765044,S On,,3.755156,Right,Right,right correct
10,4183,3823720,S On,,3.813832,Right,Right,right correct
10,4184,3882392,S On,,3.872504,Right,Right,right correct
10,4185,3941068,S On,,3.93118,Right,Right,right correct
10,4186,3999740,S On,,3.989852,Right,Right,right correct
10,4187,4058416,S On,,4.048528,Right,Right,right correct
10,4188,4117088,S On,,4.1072,Right,Right,right correct
10,4189,4175764,S On,,4.165876,Right,Right,right correct
10,4190,4234440,S On,,4.224552,Right,Right,right correct
10,4191,4293112,S On,,4.283224,Right,Right,right correct
10,4192,4351788,S On,,4.3419,Right,Right,right correct
10,4193,4410460,S On,,4.400572,Right,Right,right correct
10,4194,4469136,S On,,4.459248,Right,Right,right correct
10,4195,4527812,S On,,4.517924,Right,Right,right correct
10,4196,4586484,S On,,4.576596,Right,Right,right correct
10,4197,4645160,S On,,4.635272,Right,Right,right correct
10,4198,4703832,S On,,4.693944,Right,Right,right correct
10,4199,4762508,S On,,4.75262,Right,Right,right correct
10,4200,4821184,S On,,4.811296,Right,Right,right correct
10,4201,4879856,S On,,4.869968,Right,Right,right correct
10,4202,4938532,S On,,4.928644,Right,Right,right correct
10,4203,4997204,S On,,4.987316,Right,Right,right correct
10,4204,5055880,S On,,5.045992,Right,Right,right correct
10,4205,5114552,S On,,5.104664,Right,Right,right correct
10,4206,5173228,S On,,5.16334,Right,Right,right correct
10,4207,5231904,S On,,5.222016,Right,Right,right correct
10,4208,5290576,S On,,5.280688,Right,Right,right correct
10,4209,5349252,S On,,5.339364,Right,Right,right correct
10,4210,5407924,S On,,5.398036,Right,Right,right correct
10,4211,5466600,S On,,5.456712,Right,Right,right correct
10,4212,5525276,S On,,5.515388,Right,Right,right correct
10,4213,5583948,S On,,5.57406,Right,Right,right correct
10,4214,5642624,S On,,5.632736,Right,Right,right correct
10,4215,5701296,S On,,5.691408,Right,Right,right correct
10,4216,5759972,S On,,5.750084,Right,Right,right correct
10,4217,5818648,S On,,5.80876,Right,Right,right correct
10,4218,5877320,S On,,5.867432,Right,Right,right correct
10,4219,5935996,S On,,5.926108,Right,Right,right correct
10,4220,5994668,S On,,5.98478,Right,Right,right correct
10,4221,6053344,S On,,6.043456,Right,Right,right correct
10,4222,6112016,S On,,6.102128,Right,Right,right correct
10,4223,6170692,S On,,6.160804,Right,Right,right correct
10,4224,6229368,S On,,6.21948,Right,Right,right correct
10,4225,6288040,S On,,6.278152,Right,Right,right correct
10,4226,6346716,S On,,6.336828,Right,Right,right correct
10,4227,6405388,S On,,6.3955,Right,Right,right correct
10,4228,6464064,S On,,6.454176,Right,Right,right correct
10,4229,6522740,S On,,6.512852,Right,Right,right correct
10,4230,6581412,S On,,6.571524,Right,Right,right correct
10,4231,6640088,S On,,6.6302,Right,Right,right correct
10,4232,6698760,S On,,6.688872,Right,Right,right correct
10,4233,6757436,S On,,6.747548,Right,Right,right correct
10,4234,6816112,S On,,6.806224,Right,Right,right correct
10,4235,6874784,S On,,6.864896,Right,Right,right correct
10,4236,6933460,S On,,6.923572,Right,Right,right correct
10,4237,6992132,S On,,6.982244,Right,Right,right correct
10,4238,7050808,S On,,7.04092,Right,Right,right correct
10,4239,7109484,S On,,7.099596,Right,Right,right correct
10,4240,7168156,S On,,7.158268,Right,Right,right correct
10,4241,7226832,S On,,7.216944,Right,Right,right correct
10,4242,7285504,S On,,7.275616,Right,Right,right correct
10,4243,7344180,S On,,7.334292,Right,Right,right correct
10,4244,7402852,S On,,7.392964,Right,Right,right correct
10,4245,7461528,S On,,7.45164,Right,Right,right correct
10,4246,7520204,S On,,7.510316,Right,Right,right correct
10,4247,7578876,S On,,7.568988,Right,Right,right correct
10,4248,7637552,S On,,7.627664,Right,Right,right correct
10,4249,7696224,S On,,7.686336,Right,Right,right correct
10,4250,7754900,S On,,7.745012,Right,Right,right correct
10,4251,7813576,S On,,7.803688,Right,Right,right correct
10,4252,7872248,S On,,7.86236,Right,Right,right correct
10,4253,7930924,S On,,7.921036,Right,Right,right correct
10,4254,7989596,S On,,7.979708,Right,Right,right correct
10,4255,8048272,S On,,8.038384,Right,Right,right correct
